id;name
2721;Senator Thomas V. Mike Miller Jr.
5869;Sabine Weiss
5591;Adrian Rurawhe
315;David Bennett MP
3359;דוד אמסלם  David Amsalem
2448;Rob Stokes
4382;費鴻泰（阿力克司）
2427;Alessio Villarosa
801;Leela Sharon Aheer
1470;Thomas Oppermann
1337;Manuel Natal Albelo
5384;Dora Bakoyannis - Ντόρα Μπακογιάννη
5394;Bobby Jindal
492;Florian Graf
4348;Roland Heintze
1621;Maria Vamvakinou MP
3725;Alessia Petraglia
598;Hermann Gröhe
2434;Antonio Bassolino
3827;Joe McHugh TD
3731;Marek Ženíšek
3332;Özlem Cekic
4216;Luca Frusone
2331;Bruce Stanton MP
918;Brian Jean
521;Juscelino Filho
1255;Laércio Oliveira
1901;Max Hiegelsberger
3672;Anna Maria Corazza Bildt
2385;Walter Taubeneder
1438;Viviana Bonilla Salcedo
2476;Gigla Agulashvili  გიგლა აგულაშვილი
1003;Matteo Renzi
5879;Majid Jowhari
4882;Deputado Marcos Rogério
3227;Chris Tallentire MLA
4345;Shantel Krebs
482;Sharren Haskel שרן השכל
5228;Hartmut Koschyk
5017;林滄敏
1864;Manfred Weber
3285;Thomas Gebhart
4561;Vicente Cândido
4467;Will Hodgman
5818;K Surendran
3792;Robert Arrigo
701;Pavel Popescu
4568;Marcel Hafke
1462;Mariano Rabino
4190;Joël Godin - Député de Portneuf—Jacques-Cartier
1476;Günter Lach
5648;Paul Kirby: Member for Port Darwin
4528;Miguel Rossetto
2164;Jean-Paul Fournier
4532;Diana Lehmann
4862;Pearse Doherty
1771;Glenn van Dijken, MLA
5472;Edward Davey
1973;Catherine Fournier
599;Jeff Smith MP
3999;Jens Bitzka
775;Eva Maydell (Paunova)
5884;Aníbal José Torres
2116;Chris Gambian
106;Mara Mucci
4222;Jonathan Arnott MEP
2719;Νίκος Παππάς
927;Fernando Torres Graciano
4535;Andreas Stoch
1390;Deb Fischer
1045;Detlev Pilger
5534;Peter DeFazio
4700;Margaret Horb MdB
2872;Ekin Deligöz
849;Adrián Oliva Alcázar
3072;Nadja Weippert
5843;Jesús Alberto Cano Vélez
4695;Maurizio Sacconi
4713;Eberhard Gienger
5213;Petra Ernstberger, SPD
5223;Erik Christensen
5765;Jack Dromey MP
1018;Geoff Regan
2963;Henning Otte
2202;Deb Frecklington MP
5656;Massimiliano Smeriglio
5118;Jean-Claude Juncker
3782;Toinho Carolino
440;魏明谷
3580;Pinheiro Senador
4411;Representative Mike Kuglitsch
4019;Mette Abildgaard
80;Bajnai Gordon
3759;Dieter Stier
182;איתן ברושי - Eytan Broshi
5488;William Wragg MP
2633;林德福
29;Benjamin Strasser
3249;Gilles Bisson, MPP Timmins-James Bay
1781;Chris Stephens MP Glasgow South West
4095;מיקי רוזנטל
5854;Michael Burgess
215;Ida Auken
4712;Gordon Ramsay MLA
2235;Celina Caesar-Chavannes
2834;Mike Bossio
2682;Congressman Dan Lipinski
3674;Yves Robillard
2044;Alfredo Del Mazo Maza
2670;李昆澤
3400;Andreas Schieder
4609;Afonso Hamm
2796;Ian Murray for Edinburgh South
1824;Vlad Filat
5904;Cr Amanda Cooper
3864;Virbhadra Singh
2660;Manuel Cidre
5041;Günter Krings
4321;Jacqueline Gourault, ministre auprès du ministre d'Etat, min de l'Intérieur
970;Charlie Flanagan
4109;Karl-Heinz Florenz
2222;Zbigniew Kuźmiuk
4219;李俊俋
5637;Fábio Ramalho
2729;Thomas Sattelberger
1347;Mary Creagh
4449;Sorin Moldovan
4779;يوسف الشاهد Youssef Chahed
3853;Deputy Mayor Adrian Schrinner
3443;CM Lim Guan Eng
5168;David Coleman - Member for Banks
571;林佳龍
3468;Dr. Renate Sommer, MdEP
4831;HelgaTrüpel
2581;Denis Verdini
4981;Victor Hermosillo
3202;Conceicao Sampaio
1705;Hadia Tajik
2768;Luigi Manconi
2897;Austin Petersen
3717;Darshan Kang MP
2639;Annastacia Palaszczuk MP
473;Manfred Juraczka
405;Tomás Guanipa
3613;Claus Schmiedel
3476;Edoardo Fanucci
233;Hervé Gaymard
3579;Laura Montero
2835;Doutor Rosinha
3540;Pollyana Gama
2917;Murray Watt - Senator for Queensland
1409;Alice Wong
3082;Michael Thews - MdB
1723;Christian Franke
5856;Dr. Frauke Petry
791;Lawrence MacAulay
4197;Rachel Stephen-Smith MLA
4483;Pacho Santos
4192;Czesław Hoc - Poseł do Parlamentu Europejskiego
3414;Martin Rabanus
664;Jeff Collins MLA: Member for Fong Lim
5390;Dr. Robbin Juhnke
4799;Karin Thissen
105;Paolo De Castro
979;José Airton Cirilo
5901;Maria Vassilakou
2302;Henrik Dahl
132;Bodo Ramelow
5416;Katarina Barley
2914;Matt Jeneroux
2289;Dan Harris
1733;Barry Knight
4481;Charanjit Singh Channi
3100;Martina Fehlner, MdL
254;Ine Eriksen Søreide
566;中曽根康隆
2505;François Rebsamen
3487;Dietmar Woidke
1581;Annegret Kramp-Karrenbauer
2776;Alfredo ANTONIOZZI
5409;Warren Christopher
5084;Lee Hsien Loong
3722;Rúnar Gíslason
2217;Larry Miller, MP
943;Irakli Garibashvili
1356;Anne Lambelin
1302;Gavin Newlands MP
2329;Michèle ALLIOT-MARIE
1444;Milton Hobus
5030;Hans-Jürgen Irmer
2649;Johnny Isakson
266;Steen Christiansen
4173;Stephen McPartland
886;Andrew Gee MP
267;Éricka Bareigts
5759;Avigdor Liberman - אביגדור ליברמן
5666;Drew Hendry MP
1198;Gordon Hoffmann, MdL
2298;Bärbel Kofler
714;Oscar Aguad
3797;Klaus Kaiser
5510;Knut Fleckenstein
5107;Sabine Winton MLA
4330;Patricia Lips
1857;Lee Yi Shyan
4429;Björn Thümler
1983;Tim Smith MP - Member for Kew
4271;Mazie Hirono
790;Weverton Rocha
570;Sebastiano Barbanti
3533;Ralf Jäger
417;Andrew Wall MLA
1098;Andy Harris
1330;Alicia Ricalde
4320;David Templeman MLA
5481;Daryl Kramp
5772;Dr. Joachim Pfeiffer
1278;Sógor Csaba
1115;Peter Skaarup
26;Elmar Brok
244;Emma Kealy for Lowan
4081;Mariya Gabriel
5153;Adrien Pouliot
4541;Todd Muller MP
5620;Chan Ka Lok 陳家洛
5173;Senador Garibaldi Alves
1832;Axelle Lemaire
609;Alois Rainer
2227;莊啟旺
1225;Osman Baydemir
2637;Vinicio Peluffo
2515;Annette Sawade, MdB von 2012-2017
5823;Paschal Donohoe
1144;Neil Gray MP
5705;Wendy Lovell MP
5397;Martín Lousteau
4658;Ernesto Ruffo Appel
428;Solveig Horne
2310;Corrado Di Benedetto
1054;Amigos de Walter Torres Maldonado
4108;Claire Szabó
3192;Elizabeth Kikkert MLA
358;Jana Černochová
3516;Laurence Arribagé
3783;Chico D'Angelo
4468;Jesse Norman
3952;Tarek Al-Wazir
3309;Shaoquett Moselmane MLC
4462;Bob Blackman MP
607;Nick Whalen
4370;Mike Lee
1352;Uwe Serke MdL
2953;François Fillon
5827;Yasmin Ratansi
3685;Perla Tun
4111;Maria Eagle MP
3881;Florin Oancea
5119;Bev Shipley
663;Erwin Rüddel
1757;涂謹申 James To
3522;Amanda Milling MP
1497;Dr. Tóth Bertalan
3790;Roderic O'Gorman
2570;Gerardo Gaudiano Rovirosa
1584;Rafał Grupiński
1848;Tracey Crouch
3565;Steve Rotheram
5251;Heinz Riesenhuber
5301;Eduardo Costa
3637;Mary Wooldridge MP in Eltham
5079;Martin Rosemann
3857;Hoang Mai
3263;Lars Castellucci
4818;Rogelio Frigerio
5695;David Bradbury
2760;José Serra
5861;Amy Klobuchar
5863;Dário Berger
4340;Jürgen Hardt
1201;Romário Faria
5245;Marcos Montes Cordeiro
389;Jozo Radoš
2308;Dep Erivelton Santana
4557;Governor Rick Snyder
4158;Phil McColeman
4567;Uwe Wallrabe
5813;Vesna Pusić
3505;Ramez Ayoub, député fédéral TDB
619;Senator Rachel Siewert
2008;Thomas Dang
2888;Jassi Jasraj
3384;Corey Stewart
4313;Luis Armando Melgar
4945;Rik Grashoff
38;黃碧雲 Helena Wong
5344;Germain Chevarie
1496;賈伯楷
3927;Christiane Vienne
4288;馬英九
5610;Svandís Svavarsdóttir
2328;Tom van der Lee
5383;Darryl Glenn
5248;Kyriakos Mitsotakis
3511;Christopher Förster
2120;Martin Dulig
919;Lídice da Mata
4840;Dr. Miro Cerar
577;Jesús Casillas
66;基隆.蔡適應
4186;Edouard Courtial
544;Rémi Massé
346;Vanessa Grazziotin
4436;Chris Green
5657;Andreas Rimkus
2840;Rosinha da Adefal
1283;薛呈懿 Hsueh ChengYi
3449;Steve Glazer
5451;Cassy O'Connor MP
3928;José Luiz Penna
5660;Christine Grahame MSP
1972;Jo-Ann Miller MP
5457;Jean-Claude Marcourt - Officiel
2885;Chris Said
4159;Peter Kent
5732;Vasundhara Raje
3452;Dr Christian Rowan MP
1273;Sean Kelly MEP
2272;Karen Bradley MP
5814;Sam Gyimah
2608;Valérie Boyer
379;Alper Taşdelen
4344;Jeff Landry
5519;Anders Vistisen - Dansk Folkeparti
14;Carlos Joaquín
4012;Susanne Leutenegger Oberholzer
1952;Volker Wissing
5046;Larry Bagnell
4017;Sergio Massa
4765;Ray Garofalo - Louisiana State Representative
1184;Senator Peter Whish-Wilson
5612;Rick Perry
3914;Doug Eyolfson
2708;Fayçal El-Khoury
4149;Hermes Binner
2061;Adam Kwiatkowski
4245;Nelson Araujo
514;Milind Deora
4495;Delegate Greg Habeeb
1559;Zihni
2791;Angelika Krüger-Leißner, MdB
4646;Peter Kofod Poulsen
3047;馬躍．比吼 Mayaw Biho
5542;Phil Boswell
4739;Jacqui Dean MP
1840;Patrick Sensburg
2373;Bela Bach
3886;Yeda Crusius
4828;Lou Correa
1868;顏秋月
2419;Simon Coveney
341;蘇浩 Anthony So
5801;Henriette Reker
1074;Sławomir Nitras
957;אלי בן דהן
110;Mayor Ginger Nelson
1795;Raúl Paz
3836;Harangozó Gábor
4168;State Representative Jeffery Rezabek
4106;Johnny Araya
1195;Councilmember Nancy VanReece - NVR4District8
5044;Don Bacon
4776;Iriny Lopes
1696;Henryk Kowalczyk
3343;Michael Bernhard
3634;François Baroin
1925;Heike Troles
5619;Deputado Lúcio Vieira Lima
1221;Recep Tayyip Erdoğan
2201;蔡錦隆加油讚
2135;Matthias Zimmer
3210;Naz Shah MP
2606;顏寬恒
3663;Jose Juan Espinosa
2053;Dan Sullivan
314;Niky Cantard
146;Imran Khan (official)
1413;Jane Dodds for Montgomeryshire
2142;Waldenor Pereira
2717;Patrick Meinhardt
5205;Agustin Rossi
5269;Ignazio Cassis
1534;Stéphanie Vallée
1121;Patrick Huot
2296;Catherine McKenna
1623;Nicolas Martin
1865;Fadila Laanan
2893;Sabine Leutheusser-Schnarrenberger
5694;Martin Pätzold
903;Frances Fitzgerald
1958;Luca Pastorino
1419;Bryan Hughes
3222;Martin Sträßer
1553;Caroline Flint MP
1257;David Monreal Avila
2099;Manuel Höferlin
35;Victoria Prentis
1460;Alberto Costa MP
564;Mayor Liz Lempert
951;Laurin Liu, Candidate NPD, RDMI
4764;Margarita Arellanes Cervantes
1561;黃健庭
4225;Bobby Morrissey
3705;Christoph Zimmermann- Unsere Zukunft ist Jetzt
4703;Derya Çağlar
2582;Aleksandra Trybuś - Cieślar
4439;Fiona Simpson MP
2959;Enver Hoxhaj
4482;Nicola Sturgeon
5037;Cuitláhuac García Jiménez
4721;Steve Irons
4438;Mick Gentleman MLA
2936;Diederik Samsom
606;Marc Tarabella
2054;Kanwaljit Singh Bakshi
2458;Torbjørn Røe Isaksen
2584;VM Sudheeran
1344;Brendan O'Connor MP
2246;Harangozó Tamás
1122;Dr David Gillespie MP
2080;Barbara Dolniak
2709;Michael Seufert CDS
1152;Hans-Jürgen Thies
3189;Claus Hjort Frederiksen
3732;Josef Rief
1872;Neil Carmichael
2748;Captain Amarinder Singh
693;Senator Dan Hall
3929;Peter Tinley AM
4746;Teotonio Vilela Filho
2337;Senator Kim Carr
2738;Sylvia-Yvonne Kaufmann
1199;Paul Ryan
1447;Aida Hadzialic
772;William Owen-Jones Division 2, Gold Coast
4284;Joachim Poß
2174;Abdul Rashid Dostum
1589;Sénateur Michel Clérié
1430;Jerome Mika
206;Senator Enverga
681;Rafael González Tovar
2197;Colin Carrie
5650;Vito Bonsignore
684;U.S. Senator Bernie Sanders
325;Jill Seymour MEP
2772;Héctor Canales
5361;Cr Peter Matic
5402;Enio Verri
3422;林昶佐 Freddy Lim
4165;Dr. Tony Buti MLA
3017;Vander Loubet
5749;Hiszékeny Dezső
3766;Emma Reynolds
5065;Vicki Ward MP for Eltham
5596;Mark Udall
2163;James Cleverly
4381;Simon Hoare MP
5161;André Flahaut
4000;Winston Peters
1082;Ionuț Vulpescu
629;Otavio Leite
891;Randeep S. Sarai
1913;Lambert van Nistelrooij
915;Peter Van Loan
4806;Deo Debattista
2407;María Elena Limón
4554;魏嘉賢
3652;Massimo Artini
1819;Noel Rock
3093;Dr. Arif Alvi
4290;Gabriele Preuß
1268;Caren Lay
567;Humza Yousaf
5899;Dr. Nicole Hoffmeister-Kraut
243;Pepe Yunes
3473;陳建閣
2902;Isidro López Villarreal
3787;Deputado Federal Lincoln Portela
706;Marieluise Beck
546;Juliette Méadel
2392;Eduard Kukan
1835;Mara Gabrilli
1403;Damian Drum
3589;Syed Kamall MEP
5172;王廷升
1435;Tarcísio Motta
3575;Tom Brake
5240;Trevor Watts
1979;Councillor George Darouze
331;Phil Berger
2410;Jamie Strange MP
960;小池 百合子
2234;Cesar Maia
5469;Drew Barnes, MLA
5559;Maka Kotto
1395;Jason Falinski
422;Nigel Farage
670;Bettina Müller
4274;Ilse Aigner
4899;Rajiv Rishyakaran
2269;Adam Vaughan
1276;Jude Kirton-Darling MEP
272;Klaus Ernst
1293;Christelle Lechevalier
1449;Elmar Podgorschek
92;Horacio Rodríguez Larreta
403;Dennis Rohde
3534;Sebastian Roloff
656;Randall Garrison
870;Deputado Federal Genecias Noronha
2666;Friedrich Ostendorff
1860;Alois Gerig
1629;Shafi Parambil
3420;Eamon Ryan
2576;Fábio Reis
4626;Brian Schatz
2973;Senator David Fawcett
954;Yeulin Willett
2647;Richard Marles MP
5521;Víctor Estrada
157;Margaret Quirk MLA
1783;Miroslav Poche
503;Steffen Kampeter
1851;Katie Omstead
11;Monika Grütters
2270;Senator Nan Grogan Orrock
651;Piotr Król
123;Metin Hakverdi
56;Miguel Ángel Osorio Chong
4338;Dennis Flydtkjær
289;Chen Show Mao
5016;Ian Borg
3687;Jhonatan de Jesus
3409;Oliver Krischer
4339;Maria Flachsbarth
4499;Silvia Garza
5798;Congresswoman Dina Titus
3239;Kelly Block MP
3823;Facundo López Intendente
1536;Ralph Brinkhaus
2538;Joe Ceci
2706;Aida Ayala
2615;Rajnath Singh
1963;Alan García
3947;Stefan Evers
4422;Anja Weisgerber
324;Kelvin Davis
127;Matthew Dubé
2770;Michelle Müntefering
852;Carol Monaghan - MP for Glasgow North West
2851;Mitt Romney
3215;BARBARA MATERA
2195;Dr. Philipp Murmann
2261;José Cano
5710;柯建銘
336;Patty Murray
2045;Jens Joel
5838;Mariastella Gelmini
3391;林聰賢
3825;Adina Vălean
1842;Bruno Le Maire
5887;Amit V. Deshmukh
774;Jacek Protas
2001;Boris Pistorius
348;Dan Drew
5226;Jarosław Urbaniak
117;Will Brownsberger
2196;António José Seguro
2214;Liz Saville Roberts AS/MP
5242;Tony Sievers MLA: Member for Brennan
2173;Svenja Stadler
4720;Manuel Westphal
308;Alain Leboeuf
4161;Otto Fricke
2450;Adolfo Mesquita Nunes
1780;Alexander J. Herrmann
1915;Josip Juratovic
3245;Caio Miranda Carneiro
1015;Hendrik Schmitz
3318;桃園市議員 張肇良-人文.開創.生命力
893;Lionel TARDY, ancien député de la Haute-Savoie
622;Enrico Letta
552;Karácsony Gergely
5128;Marcin Święcicki
3342;Senator David Vitter
2086;Philip Dalidakis MP
645;Peeni Henare
15;張宏陸
2362;Gregor Rutz
5528;Costel Alexe
710;Carlos Fávaro
1420;Janaina Riva
3267;Estelle Grelier
1436;Andrew Broad MP Federal Member for Mallee
1873;Oscar Almaraz Smer
5499;Barisan Nasional
966;Shane Rattenbury MLA
3356;Jann Stuckey
4929;Daniel Fishman for Auditor
433;Carmel Sepuloni MP
3461;Hartmut Honka, MdL
2077;מאיר כהן - Meir Cohen
4130;Alan Brown MP
1314;Szigetvári Viktor
302;Senator David Bushby
5021;Barry Urban MLA
2320;Svenja Schulze
4366;Claudia Lücking-Michel
1949;Ana Lilia Herrera Anzaldo
1507;Robert Buckland QC MP
5059;Sophie in 't Veld
3709;Udo Schiefner
3030;Liow Cai Tung 廖彩彤
4680;Kate Washington MP - Member for Port Stephens
3747;Michelle O'Byrne MP
5524;Claudia Roth
2499;Laudivio Carvalho
4518;Donatella Albano - Senatrice della Repubblica
2555;Lisa Chesters MP
778;Flaviano Melo
4431;Pierre-Alain Muet
4378;Natascha Kohnen
4684;Aurélie Filippetti
3366;Ajay Maken
680;Greg Walden
5169;David Stewart
3376;Bill Enyart
4792;Aaron Farrugia
2941;Joachim Stamp
2417;John Barlow, MP Foothills
4922;Bobby Schilling
5319;Hon. William Kabogo Gitau
2134;Johannes Vogel
5520;Jutta Steinruck
5527;Killion Munyama
1703;Laura Ferrara
3698;Bryan May
3789;Senator Anne Urquhart
5150;Antonio Palmieri
5199;Rehman Chishti
360;Lokman Çağırıcı
539;Marijana Petir
3861;Gwendolyn Rutten
3378;Mohamed Salih
2181;Murat Hazinedar
739;Daniela Donno
1394;Ben Bradshaw
1224;Pat Conroy MP
1775;Miri Regev מירי רגב
3294;Manuel Zelaya R.
2947;Ron Sandack
2435;Mark McGowan
2317;Mark Helfrich
4267;李晏榕 Yen-jong Lee
1788;Angus Robertson - SNP Depute Leader
1611;Mark Schauer
5239;Winkler Gyula
1244;Rahul Gandhi
2301;Deb Goldberg
142;Dave Brat
4625;Sören Link
2050;Christian Jung
4317;Selin Sayek Böke
5113;Olivier Dassault
827;Alfonso Martínez Alcázar
3128;Steven Wink
3835;Stan Sakamoto
3269;Wes Streeting MP
3000;Mel Arnold, MP
5358;Antje Kapek
2167;Steve Stivers
636;Carlos McKnight
1698;Simon O'Connor
3665;Wayne Swan
2403;Arno Kompatscher
4392;Jessica Shaw MLA
2335;Hugues Bayet
13;Ivan ŠTEFANEC
5600;Ashok Gehlot
5111;Senator Claire Moore
3692;Dr. Günther Bergmann
5496;Ignacio Diego Cantabria
1690;Senator Bridget McKenzie
964;Ahmad Zia Massoud
3812;Patricia Ceysens
338;Mark Ridley-Thomas
2755;Linus Power
4383;Alan Leong Kah-Kit
955;Melinda Pavey
3035;Pernille Rosenkrantz-Theil
1177;Ron Weiser
125;Jody Wilson-Raybould
5134;K Shanmugam Sc
4690;Fernando de Andreis
5783;Peter Kaiser
1024;Pernille Schnoor
3288;Rui Falcão
2544;Mark Folkard MLA
572;Raymundo Martínez Carbajal
4397;Rubens Otoni
5486;David Stögmüller
2400;Deputado Átila Lins
2064;Hans Peter Doskozil
167;שלי יחימוביץ
3765;Navin Dissanayake
5771;Nini Sapunaru
70;Aron Modig
2855;Sven Volmering
5274;Thomas Stritzl
5729;Bruce Notley-Smith MP
2546;Bob Zimmer
4184;PG Sittenfeld
3499;Angelika Winzig
2779;Carlos J. Leitão
81;Michael Leutert
3197;Konstantin Kuhle
2466;Pascal Lechler
4832;Seán Crowe TD
515;Tadeusz Zwiefka
3327;Madeleine Ogilvie MP
3503;Kamala Harris
5410;Ernesto Gándara
406;Tracey Martin
3995;Margaret Fitzherbert MLC
2863;Marcus Weinberg
5464;João Gonçalves Pereira
2021;Peter Fonseca MP
1800;Simone Peter
1817;Franz-Josef Holzenkamp
4582;Merete Riisager
5478;Trond Giske
4830;Hibi Eden
3219;Dr. Dorothee Schlegel
553;Pia Olsen Dyhr
1102;Jan Korte (MdB)
2408;Sebastian Kurz
2324;Axel Müller
5622;Peter Aldous
1768;Judy Foote
3713;Baltazar Hinojosa
4077;Luiz Sérgio
1048;Paulo Rangel
677;Stéphane Ravier
432;Anne Stanley MP
4373;Dirk Panter
5387;Jeremy Hanson
4142;台灣的義氣-吳敦義粉絲團
3586;Fernando Pino Solanas
5554;Senator Concetta Fierravanti-Wells
2457;John Evans for Iowa
2890;Jane Garrett - Member for Brunswick
2034;Alan Tudge MP
1335;Eduardo Tassano
1607;Sophie Hæstorp Andersen
3610;Jadwiga Wiśniewska
926;Ian Lavery MP
3975;Bruno Retailleau
2745;Judith Couacaud Graley
5049;Ralph Goodale
3614;Representative Liz Malia
5580;Sandra Zampa
1421;Claudia Moll
410;Sachin Pilot
3270;Dr. Mathias Middelberg, MdB
3325;Bal Gosal
4243;Hans-Ulrich Rülke
5601;Sergio Varisco
3427;林卓廷 LAM CHEUK TING
4977;Willie Rennie
3567;Bill Casey
1633;Szelényi Zsuzsanna
4212;Volodymyr Groysman
5381;Deputado Augusto Carvalho
5351;VK Ebrahim Kunju
3921;Deputado Estadual Rogério Correia
1011;Fernando Martínez Maillo
5770;Alberto Airola - Movimento 5 Stelle
98;Bill Shorten MP
834;Malalai Joya
5686;Ulli Sima
4939;Graco Ramírez
1668;Jarosław Kalinowski
3638;Neil Parish
2000;Carlos Ocariz
4391;Alex Campbell
958;Jürgen Trittin
1987;FordNation
4006;Delsa Solórzano
3307;Gisela Scaglia
1399;Facundo Moyano
1489;Clemens Teschendorf
569;Damian Hinds
201;Representative Ron Simmons
3528;Sénateur Youri Latortue
2007;Eudes Xavier
2742;鄺俊宇 Roy Kwong
3679;Cr. Theo Zographos, Oakleigh Ward
4116;Deputado Federal Vicentinho
5432;麥潤培 麥仔在此
1904;Karin Nødgaard
5487;Carlos Matos
2424;Thomas Huber
5261;Geoffrey Van Orden MBE MEP
211;Gabi Weber
4581;Ana Paula Lima
4070;Jorge Triaca
5393;Kai Wegner
2692;דניאל עטר - Daniel Atar
1139;Evarist Bartolo
3902;Dennis Kwok 郭榮鏗
936;Birgit Gerstorfer
5805;Senator Carrie Ruud
661;Tany Yao
1386;James Rajotte, MP for Edmonton-Leduc
3029;Andrew Percy
268;Maria Chiara Carrozza
3574;Dr. Sabine Sütterlin-Waack
3980;Jean Lassalle
3596;Christian Grascha
2170;Silvano Aureoles Conejo
988;Carina Konrad
2418;Paul Clements
3054;Harry Bains
760;Antônio Andrade
3235;Hans-Peter Semmler
4210;Kennedy Graham MP
1956;Jeanie Forrester
4440;Mairead McGuinness MEP
1506;Luis Carlos Torres Rueda
1350;Арсеній Яценюк
5522;Gabriele Heinisch-Hosek
2304;Andres Manuel Lopez Obrador
4586;João Cury
5738;Fanny Dombre Coste
195;Axel Schäfer
1093;Sean Casey
5322;尹兆堅 Andrew Wan
4387;Ximo Puig Ferrer
3184;江惠貞
898;Jaques Neves
2346;Corina Cretu
2519;Barbara Richstein
804;Nick Josefowitz
1138;Julio Borges
1010;Sebastiaan den Bak
2971;Adalberto Cavalcanti
5661;Edelgard Bulmahn
5616;黃國書
69;Jacinta Allan
3640;Nick Freitas
758;Chris Heaton-Harris MP
4424;Петро Порошенко
2084;Mechthilde Wittmann
1829;Virginie Calmels
5681;Winfried Bausback
404;Martín Orozco
5744;César Colnago
4354;Todd Doherty, MP
1327;Dr. Harsh Vardhan
2962;Roger Matthisen
258;Mike MacKenzie
2209;Cécile Duflot
4522;Nilton Capixaba
4054;Alec Shelbrooke MP
1140;עליזה לביא
3498;Joan Crockatt
1319;Dr. Kambhampati Hari Babu
2827;Bürgermeister Thomas Steiner
5075;Frank Engel
3524;Anniken Hauglie
1130;Arjun Modhwadia
438;Van Taylor
4334;Daniela Jansen
556;Vitor Penido
2687;Marcus Fysh MP
4579;Paolo Bernini
726;Sigmar Gabriel
5203;Christian Allard SNP
2553;Rasmus Hansson
2309;Peter Fragiskatos
945;Stanisław Gawłowski
138;Shane King MP-  Labor for Kurwongbah
3108;Ted O'Brien MP - Federal Member for Fairfax
3338;王炳忠
2191;Niels Viggo Lynghøj
2303;Edinho Araújo
3992;Senator Tom Saviello
3258;David Yurdiga
5257;Kerstin Celina
4251;Hakeem Jeffries
255;Reinhard Brandl
2361;Tomáš Zdechovský v Evropském parlamentu
4934;Renato Casagrande
2575;Claudia Pavlovich
863;Daniel Roi
5881;Antonio Tajani
2690;Stephan Weil
2006;John K. Delaney
4410;Diego De Lorenzis Cittadino
5336;李卓人 Lee Cheuk Yan
2665;Marcelo Miranda
4842;Tomasz Szymański
2353;Kenneth Kristensen Berth
720;Fernando Scanavaca
755;Eric Thiébaut
2701;Kevin Roberts For Congress
4020;Rosa Romero Sánchez
4928;Paolo Nicolò Romano
2425;Michael Trout
1231;Dietrich Wersich
1501;Samir Geagea
3760;Josh Wilson MP
5753;Christine Kamm
5845;José Blandón
721;Erika Kokay
1928;Juan Manuel Santos - Presidente
5325;Sophie Pécriaux
4770;State Representative Justin Holland
18;François Hollande
2699;אורן חזן - Oren Hazan
3686;Gary Bodeau
3578;Andreas Jung
4132;Mike Kerrigan
1792;Konrad Mizzi
469;Shaun Chen
3626;高金素梅(吉娃斯．阿麗)
1961;Jeppe Kofod
5825;Hekia Parata
2253;Vernon Coaker
2107;Tom Mulcair
1547;Stirling Hinchliffe MP
250;Senadora Lúcia Vânia
5548;Vytautas Gapšys
4595;Britta Haßelmann
5039;Bruno Bilde
4398;Luiz Couto
2989;Julie Dzerowicz
989;Gavin Barwell
5730;Senator Jonathon Duniam
792;Rita Lc de Santis
1158;Albert Steinhauser
5193;Dale Kerns for U.S. Senate
1911;Siddaramaiah
3623;Giles Watling MP
5471;Scott Farlow MLC
3393;Didier Reynders
3059;Tofik Mamedov
5220;Delfina Gómez Álvarez
3403;Dr. Christos Katzidis
3015;Tshering Tobgay
114;John Woodcock MP
2922;Sole Martinez
3105;Rodrigo Maia
3612;Marco Genthe
2746;Julio Lopes
2033;Karen Jespersen
5746;Captain Clay Higgins
5500;Martin Carbaugh State Representative District 81
301;Michaela Kaniber, MdL
990;Derek O'Brien
3942;John Rafferty
4560;Ľubomír Galko
4795;Kirsten Oswald - East Ren
1452;陳光復Chen Kuang-fu
5720;Tim Walz
4087;Colin Fraser
2398;立法委員 陳宜民
1377;Ezequiel Teixeira
3657;Jaime Méndez
1265;Alexander Müller
2014;Grzegorz Napieralski
5470;Catherine Beaubatie
3478;Peter Pilz
1778;Steven Joyce
5757;Christel Sprößler
4273;Davor Škrlec
1687;David Jolly
559;Mary Fallin
1548;William Amos - Pontiac
284;Sylvain Gaudreault
3041;Sören Bartol
5244;Matt Krause
808;Eric Holcomb
983;Roberto Basualdo
4153;Miriam Dalli
5072;Dietmar Nietan
5447;Edio Lopes
166;Robert von Olberg
6;John Neely Kennedy
1855;Sylvain Rochon
1308;Chris Philp
1563;Rick Strankman
605;Joe Mizzi
3089;Fábio Mitidieri
2153;Anton Hofreiter
2650;Markéta Pekarová Adamová
4850;Helma Kuhn-Theis
3720;Karl-Josef Laumann
427;Nicolae Timofti
208;Jean D'Amour
2071;Verena Osgyan, MdL
3360;Alain Rousset
120;Deidre Brock MP
471;Julien Bender
3070;Oskar Lafontaine
1384;Ernst Kopp
2839;Silvia Chimienti
2029;Peter Weiß
1004;Krišjānis Kariņš
3647;Silvio Berlusconi
2277;Bauer Edit - EP-képviselő / Poslankyňa EP / MEP
4745;Martin Coiteux
5864;Jake Porter
1029;高嘉瑜
40;יובל שטייניץ
5219;Delegate Eileen Filler-Corn
5629;Marit Paulsen
2539;Justin O'Donnell, Libertarian for Congress NH-2
1437;Jacob Bundsgaard
2620;Niall Blair MLC
4414;John Brassard - MP for Barrie-Innisfil
4318;Amit Shah
4319;Chandra Arya
4763;Nikolas Löbel
1653;"Andrés ""Cuervo"" Larroque"
3012;Christine Moore Députée NPD Abitibi-Témiscamingue
